Id,SalePrice
2854,133798.12862603
2855,201696.086592924
2856,196183.291802727
2857,188181.040507546
2858,196568.531069166
2859,124471.644477524
2860,163996.211559157
2861,130334.822334718
2862,193446.751128908
2863,163996.211559157
2864,231976.516135839
2865,137226.247112324
2866,199814.142871364
2867,95225.353393727
2868,157934.992802291
2869,115695.840548256
2870,133311.865617878
2871,163996.211559157
2872,51845.0690275132
2873,106553.929173218
2874,125561.445030291
2875,141688.486006661
2876,159889.252712429
2877,147349.420116728
2878,153825.839261175
2879,136172.540591687
2880,125433.090398911
2881,150685.84631014
2882,141762.564249863
2883,200275.818257197
2884,201402.519377735
2885,152772.698301052
2886,167275.713572442
2887,116748.959733923
2888,156511.952923651
2889,163996.211559157
2890,83040.4239895562
2891,158600.462481474
2892,163996.211559157
2893,163996.211559157
2894,163996.211559157
2895,257680.042477637
2896,251491.820063431
2897,199660.225656673
2898,203038.891728794
2899,237375.613456054
2900,161660.371898415
2901,201081.894417326
2902,179860.619529247
2903,304312.695357074
2904,341358.787641993
2905,64260.7632353019
2906,239099.671585328
2907,112358.209782976
2908,109525.64656555
2909,198447.928114127
2910,163996.211559157
2911,99230.257221555
2912,135540.985159143
2913,99230.257221555
2914,163996.211559157
2915,163996.211559157
2916,99230.257221555
2917,147411.84155172
2918,163996.211559157
2919,234975.928238046
