congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
115,house,D000616,DesJarlais,TN,4,R,96,0.916666666666667,0.95078451,41.2
116,house,D000616,DesJarlais,TN,4,R,62,0.983870967741935,0.96516713,41.2
0,house,D000617,DelBene,WA,1,Democrat,160,0.15625,0.24416457,-16.3
115,house,D000617,DelBene,WA,1,D,95,0.231578947368421,0.37090773,-16.3
116,house,D000617,DelBene,WA,1,D,65,0.0461538461538462,0.05892458,-16.3
0,house,D000619,Davis,IL,13,Republican,160,0.925,0.65238392,5.5
115,house,D000619,Davis,IL,13,R,96,0.96875,0.79376206,5.5
116,house,D000619,Davis,IL,13,R,64,0.859375,0.44031671,5.5
0,house,D000620,Delaney,MD,6,Democrat,93,0.344086021505376,0.38482536,-15.1
115,house,D000620,Delaney,MD,6,D,93,0.344086021505376,0.38482536,-15.1
0,house,D000621,DeSantis,FL,6,Republican,87,0.942528735632184,0.91059529,17
115,house,D000621,DeSantis,FL,6,R,87,0.942528735632184,0.91059529,17
0,house,D000623,DeSaulnier,CA,11,Democrat,159,0.0691823899371069,0.1191784,-48.8
115,house,D000623,DeSaulnier,CA,11,D,94,0.106382978723404,0.17949632,-48.8
116,house,D000623,DeSaulnier,CA,11,D,65,0.0153846153846154,0.0319494,-48.8
0,house,D000624,Dingell,MI,12,Democrat,159,0.132075471698113,0.17689352,-26.3
115,house,D000624,Dingell,MI,12,D,95,0.2,0.26630704,-26.3
116,house,D000624,Dingell,MI,12,D,64,0.03125,0.04417032,-26.3
0,house,D000625,Donovan,NY,11,Republican,94,0.872340425531915,0.85056875,9.8
115,house,D000625,Donovan,NY,11,R,94,0.872340425531915,0.85056875,9.8
0,house,D000626,Davidson,OH,8,Republican,157,0.898089171974522,0.95177495,34.5
115,house,D000626,Davidson,OH,8,R,95,0.863157894736842,0.94889761,34.5
116,house,D000626,Davidson,OH,8,R,62,0.951612903225806,0.95618376,34.5
0,house,D000627,Demings,FL,10,Democrat,161,0.15527950310559,0.17481421,-26.9
115,house,D000627,Demings,FL,10,D,96,0.229166666666667,0.26398276,-26.9
116,house,D000627,Demings,FL,10,D,65,0.0461538461538462,0.04311911,-26.9
0,house,D000628,Dunn,FL,2,Republican,159,0.981132075471698,0.9566466,35.6
115,house,D000628,Dunn,FL,2,R,95,0.989473684210526,0.95481108,35.6
116,house,D000628,Dunn,FL,2,R,64,0.96875,0.9593712,35.6
0,house,D000629,Davids,KS,3,Democrat,65,0.0461538461538462,0.20299633,-1.2
116,house,D000629,Davids,KS,3,D,65,0.0461538461538462,0.20299633,-1.2
0,house,D000630,Delgado,NY,19,Democrat,65,0.0461538461538462,0.4947974,6.8
116,house,D000630,Delgado,NY,19,D,65,0.0461538461538462,0.4947974,6.8
0,house,D000631,Dean,PA,4,Democrat,65,0.0307692307692308,0.05260445,-19.3
116,house,D000631,Dean,PA,4,D,65,0.0307692307692308,0.05260445,-19.3
0,house,E000179,Engel,NY,16,Democrat,158,0.10126582278481,0.11791321,-52.6
115,house,E000179,Engel,NY,16,D,93,0.161290322580645,0.1788514,-52.6
116,house,E000179,Engel,NY,16,D,65,0.0153846153846154,0.03072472,-52.6
0,house,E000215,Eshoo,CA,18,Democrat,154,0.136363636363636,0.11376612,-53.2
115,house,E000215,Eshoo,CA,18,D,91,0.197802197802198,0.1707127,-53.2
116,house,E000215,Eshoo,CA,18,D,63,0.0476190476190476,0.03150995,-53.2
0,house,E000288,Ellison,MN,5,Democrat,81,0.0987654320987654,0.15714956,-55.2
115,house,E000288,Ellison,MN,5,D,81,0.0987654320987654,0.15714956,-55.2
0,house,E000293,Esty,CT,5,Democrat,95,0.263157894736842,0.60428275,-4.1
115,house,E000293,Esty,CT,5,D,95,0.263157894736842,0.60428275,-4.1
0,house,E000294,Emmer,MN,6,Republican,156,0.916666666666667,0.93708621,25.7
115,house,E000294,Emmer,MN,6,R,94,0.893617021276596,0.94071412,25.7
116,house,E000294,Emmer,MN,6,R,62,0.951612903225806,0.93158584,25.7
0,house,E000296,Evans,PA,3,Democrat,157,0.121019108280255,0.09326896,-83.9
115,house,E000296,Evans,PA,2,D,94,0.180851063829787,0.13939185,-82.8
116,house,E000296,Evans,PA,3,D,63,0.0317460317460317,0.02445067,-83.9
0,house,E000297,Espaillat,NY,13,Democrat,161,0.0807453416149068,0.08883726,-86.9
115,house,E000297,Espaillat,NY,13,D,96,0.114583333333333,0.13325221,-86.9
116,house,E000297,Espaillat,NY,13,D,65,0.0307692307692308,0.02323979,-86.9
0,house,E000298,Estes,KS,4,Republican,134,0.962686567164179,0.93091871,27.2
115,house,E000298,Estes,KS,4,R,70,0.942857142857143,0.92474856,27.2
116,house,E000298,Estes,KS,4,R,64,0.984375,0.93766732,27.2
0,house,E000299,Escobar,TX,16,Democrat,64,0.03125,0.0355215,-40.7
116,house,E000299,Escobar,TX,16,D,64,0.03125,0.0355215,-40.7
0,house,F000372,Frelinghuysen,NJ,11,Republican,94,0.893617021276596,0.71058572,0.9
115,house,F000372,Frelinghuysen,NJ,11,R,94,0.893617021276596,0.71058572,0.9
0,house,F000448,Franks,AZ,8,Republican,56,0.928571428571429,0.93813828,21.1
115,house,F000448,Franks,AZ,8,R,56,0.928571428571429,0.93813828,21.1
0,house,F000449,Fortenberry,NE,1,Republican,158,0.955696202531646,0.91673118,21.3
115,house,F000449,Fortenberry,NE,1,R,94,0.978723404255319,0.92876619,21.3
116,house,F000449,Fortenberry,NE,1,R,64,0.921875,0.89905475,21.3
0,house,F000450,Foxx,NC,5,Republican,161,0.937888198757764,0.8889471,17.6
115,house,F000450,Foxx,NC,5,R,96,0.927083333333333,0.91454741,17.6
116,house,F000450,Foxx,NC,5,R,65,0.953846153846154,0.85113742,17.6
0,house,F000454,Foster,IL,11,Democrat,159,0.157232704402516,0.19014164,-23.5
115,house,F000454,Foster,IL,11,D,94,0.234042553191489,0.28942632,-23.5
116,house,F000454,Foster,IL,11,D,65,0.0461538461538462,0.046560699999999997,-23.5
0,house,F000455,Fudge,OH,11,Democrat,155,0.109677419354839,0.10680957,-63.5
115,house,F000455,Fudge,OH,11,D,93,0.172043010752688,0.15868143,-63.5
116,house,F000455,Fudge,OH,11,D,62,0.0161290322580645,0.02900178,-63.5
0,house,F000459,Fleischmann,TN,3,Republican,161,0.987577639751553,0.95360755,35.2
115,house,F000459,Fleischmann,TN,3,R,96,0.979166666666667,0.94970841,35.2
116,house,F000459,Fleischmann,TN,3,R,65,1,0.95936628,35.2
0,house,F000460,Farenthold,TX,27,Republican,70,0.928571428571429,0.93524181,23.6
115,house,F000460,Farenthold,TX,27,R,70,0.928571428571429,0.93524181,23.6
0,house,F000461,Flores,TX,17,Republican,157,0.974522292993631,0.89002984,17.5
115,house,F000461,Flores,TX,17,R,95,0.989473684210526,0.91383346,17.5
116,house,F000461,Flores,TX,17,R,62,0.951612903225806,0.85355656,17.5
0,house,F000462,Frankel,FL,21,Democrat,145,0.144827586206897,0.22981276,-19.5
115,house,F000462,Frankel,FL,21,D,87,0.206896551724138,0.34399633,-19.5
116,house,F000462,Frankel,FL,21,D,58,0.0517241379310345,0.05853741,-19.5
0,house,F000464,Faso,NY,19,Republican,96,0.895833333333333,0.81333017,6.8
115,house,F000464,Faso,NY,19,R,96,0.895833333333333,0.81333017,6.8
0,house,F000465,Ferguson,GA,3,Republican,161,0.962732919254658,0.94948308,31.5
115,house,F000465,Ferguson,GA,3,R,96,0.96875,0.94770169,31.5
116,house,F000465,Ferguson,GA,3,R,65,0.953846153846154,0.95211404,31.5
0,house,F000466,Fitzpatrick,PA,1,Republican,159,0.654088050314465,0.49463733,-2
115,house,F000466,Fitzpatrick,PA,8,R,96,0.84375,0.69809505,0.2
116,house,F000466,Fitzpatrick,PA,1,R,63,0.365079365079365,0.18460653,-2
0,house,F000467,Finkenauer,IA,1,Democrat,65,0.0615384615384615,0.35483291,3.5
116,house,F000467,Finkenauer,IA,1,D,65,0.0615384615384615,0.35483291,3.5
0,house,F000468,Fletcher,TX,7,Democrat,65,0.0769230769230769,0.19814749,-1.4
116,house,F000468,Fletcher,TX,7,D,65,0.0769230769230769,0.19814749,-1.4
0,house,F000469,Fulcher,ID,1,Republican,65,0.969230769230769,0.96367635,38.3
116,house,F000469,Fulcher,ID,1,R,65,0.969230769230769,0.96367635,38.3
0,house,G000289,Goodlatte,VA,6,Republican,96,0.958333333333333,0.93895541,24.8
115,house,G000289,Goodlatte,VA,6,R,96,0.958333333333333,0.93895541,24.8
0,house,G000377,Granger,TX,12,Republican,148,0.972972972972973,0.94427295,30.2
115,house,G000377,Granger,TX,12,R,89,0.97752808988764,0.94333644,30.2
116,house,G000377,Granger,TX,12,R,59,0.966101694915254,0.94568565,30.2
0,house,G000410,Green,TX,29,Democrat,90,0.288888888888889,0.19687739,-45.7
115,house,G000410,Green,TX,29,D,90,0.288888888888889,0.19687739,-45.7
0,house,G000535,Gutiérrez,IL,4,Democrat,87,0.114942528735632,0.15013277,-68.9
115,house,G000535,Gutiérrez,IL,4,D,87,0.114942528735632,0.15013277,-68.9
0,house,G000546,Graves,MO,6,Republican,152,0.953947368421053,0.954348,31.4
115,house,G000546,Graves,MO,6,R,89,0.97752808988764,0.9560052,31.4
116,house,G000546,Graves,MO,6,R,63,0.920634920634921,0.95200688,31.4
0,house,G000551,Grijalva,AZ,3,Democrat,161,0.0745341614906832,0.16264908,-29.9
115,house,G000551,Grijalva,AZ,3,D,96,0.104166666666667,0.24518122,-29.9
116,house,G000551,Grijalva,AZ,3,D,65,0.0307692307692308,0.04075547,-29.9
0,house,G000552,Gohmert,TX,1,Republican,154,0.857142857142857,0.95704346,46.9
115,house,G000552,Gohmert,TX,1,R,92,0.804347826086957,0.94841722,46.9
116,house,G000552,Gohmert,TX,1,R,62,0.935483870967742,0.9698437,46.9
0,house,G000553,Green,TX,9,Democrat,161,0.118012422360248,0.10664015,-61.3
115,house,G000553,Green,TX,9,D,96,0.177083333333333,0.15970404,-61.3
116,house,G000553,Green,TX,9,D,65,0.0307692307692308,0.02826885,-61.3
0,house,G000558,Guthrie,KY,2,Republican,161,0.981366459627329,0.95667233,39.9
115,house,G000558,Guthrie,KY,2,R,96,0.989583333333333,0.95071155,39.9
116,house,G000558,Guthrie,KY,2,R,65,0.969230769230769,0.96547593,39.9
0,house,G000559,Garamendi,CA,3,Democrat,159,0.188679245283019,0.28641366,-12.6
115,house,G000559,Garamendi,CA,3,D,95,0.284210526315789,0.43090728,-12.6
116,house,G000559,Garamendi,CA,3,D,64,0.046875,0.07193094,-12.6
0,house,G000560,Graves,GA,14,Republican,160,0.98125,0.95929858,52.9
115,house,G000560,Graves,GA,14,R,95,0.978947368421053,0.94885113,52.9
116,house,G000560,Graves,GA,14,R,65,0.984615384615385,0.97456793,52.9
0,house,G000563,Gibbs,OH,7,Republican,157,0.968152866242038,0.9500631,29.7
115,house,G000563,Gibbs,OH,7,R,96,0.96875,0.9461453,29.7
116,house,G000563,Gibbs,OH,7,R,61,0.967213114754098,0.95622881,29.7
0,house,G000565,Gosar,AZ,4,Republican,152,0.855263157894737,0.95449251,40.2
115,house,G000565,Gosar,AZ,4,R,90,0.777777777777778,0.94760983,40.2
116,house,G000565,Gosar,AZ,4,R,62,0.967741935483871,0.9644835,40.2
0,house,G000566,Gowdy,SC,4,Republican,96,0.979166666666667,0.94068215,25.7
115,house,G000566,Gowdy,SC,4,R,96,0.979166666666667,0.94068215,25.7
0,house,G000568,Griffith,VA,9,Republican,157,0.904458598726115,0.95630452,41.5
115,house,G000568,Griffith,VA,9,R,93,0.89247311827957,0.94925981,41.5
116,house,G000568,Griffith,VA,9,R,64,0.921875,0.96654136,41.5
0,house,G000571,Gabbard,HI,2,Democrat,130,0.192307692307692,0.17328349,-31.8
115,house,G000571,Gabbard,HI,2,D,91,0.252747252747253,0.22741073,-31.8
116,house,G000571,Gabbard,HI,2,D,39,0.0512820512820513,0.04698658,-31.8
0,house,G000574,Gallego,AZ,7,Democrat,157,0.121019108280255,0.12299609,-49.2
115,house,G000574,Gallego,AZ,7,D,94,0.170212765957447,0.18346223,-49.2
116,house,G000574,Gallego,AZ,7,D,63,0.0476190476190476,0.03277676,-49.2
0,house,G000576,Grothman,WI,6,Republican,159,0.943396226415094,0.88171949,16.9
115,house,G000576,Grothman,WI,6,R,96,0.9375,0.91080976,16.9
116,house,G000576,Grothman,WI,6,R,63,0.952380952380952,0.83739146,16.9
0,house,G000577,Graves,LA,6,Republican,160,0.90625,0.95245856,33.8
115,house,G000577,Graves,LA,6,R,96,0.885416666666667,0.94910788,33.8
116,house,G000577,Graves,LA,6,R,64,0.9375,0.95748457,33.8
0,house,G000578,Gaetz,FL,1,Republican,158,0.841772151898734,0.95930217,39.3
115,house,G000578,Gaetz,FL,1,R,95,0.810526315789474,0.95013337,39.3
116,house,G000578,Gaetz,FL,1,R,63,0.888888888888889,0.97312813,39.3
0,house,G000579,Gallagher,WI,8,Republican,160,0.9,0.8893193,17.6
115,house,G000579,Gallagher,WI,8,R,96,0.9375,0.91454741,17.6
116,house,G000579,Gallagher,WI,8,R,64,0.84375,0.85147715,17.6
0,house,G000580,Garrett,VA,5,Republican,90,0.8,0.86515363,11.1
115,house,G000580,Garrett,VA,5,R,90,0.8,0.86515363,11.1
0,house,G000581,Gonzalez,TX,15,Democrat,159,0.238993710691824,0.2418603,-16.7
115,house,G000581,Gonzalez,TX,15,D,95,0.347368421052632,0.36515802,-16.7
116,house,G000581,Gonzalez,TX,15,D,64,0.078125,0.05884025,-16.7
0,house,G000583,Gottheimer,NJ,5,Democrat,161,0.354037267080745,0.53521494,1.1
115,house,G000583,Gottheimer,NJ,5,D,96,0.552083333333333,0.71590437,1.1
116,house,G000583,Gottheimer,NJ,5,D,65,0.0615384615384615,0.26835053,1.1
0,house,G000584,Gianforte,MT,0,Republican,127,0.94488188976378,0.8977749,20.42273211
115,house,G000584,Gianforte,MT,0,R,62,0.935483870967742,0.90475126,20.42273211
116,house,G000584,Gianforte,MT,0,R,65,0.953846153846154,0.89112052,20.42273211
0,house,G000585,Gomez,CA,34,Democrat,122,0.0983606557377049,0.09163768,-72.9
115,house,G000585,Gomez,CA,34,D,57,0.175438596491228,0.16689769,-72.9
116,house,G000585,Gomez,CA,34,D,65,0.0307692307692308,0.02564044,-72.9
0,house,G000586,García,IL,4,Democrat,65,0.0153846153846154,0.0264709,-68.9
116,house,G000586,García,IL,4,D,65,0.0153846153846154,0.0264709,-68.9
0,house,G000587,Garcia,TX,29,Democrat,65,0.0615384615384615,0.03303073,-45.7
116,house,G000587,Garcia,TX,29,D,65,0.0615384615384615,0.03303073,-45.7
0,house,G000588,Gonzalez,OH,16,Republican,64,0.9375,0.83077962,16.6
116,house,G000588,Gonzalez,OH,16,R,64,0.9375,0.83077962,16.6
0,house,G000589,Gooden,TX,5,Republican,64,0.96875,0.94228424,28.4
116,house,G000589,Gooden,TX,5,R,64,0.96875,0.94228424,28.4
0,house,G000590,Green,TN,7,Republican,64,0.953125,0.96427972,39.3
116,house,G000590,Green,TN,7,R,64,0.953125,0.96427972,39.3
0,house,G000591,Guest,MS,3,Republican,65,0.969230769230769,0.92519088,24.5
116,house,G000591,Guest,MS,3,R,65,0.969230769230769,0.92519088,24.5
0,house,G000592,Golden,ME,2,Democrat,65,0.107692307692308,0.64360779,10.3
116,house,G000592,Golden,ME,2,D,65,0.107692307692308,0.64360779,10.3
0,house,H000324,Hastings,FL,20,Democrat,151,0.0927152317880795,0.10627644,-62.1
115,house,H000324,Hastings,FL,20,D,90,0.122222222222222,0.15804055,-62.1
116,house,H000324,Hastings,FL,20,D,61,0.0491803278688525,0.02990318,-62.1
0,house,H000874,Hoyer,MD,5,Democrat,160,0.13125,0.15464465,-32
115,house,H000874,Hoyer,MD,5,D,95,0.189473684210526,0.23352122,-32
116,house,H000874,Hoyer,MD,5,D,65,0.0461538461538462,0.03936351,-32
0,house,H001036,Hensarling,TX,5,Republican,96,0.947916666666667,0.94471163,28.4
115,house,H001036,Hensarling,TX,5,R,96,0.947916666666667,0.94471163,28.4
0,house,H001038,Higgins,NY,26,Democrat,159,0.144654088050314,0.21650461,-19.6
115,house,H001038,Higgins,NY,26,D,94,0.223404255319149,0.3302011,-19.6
116,house,H001038,Higgins,NY,26,D,65,0.0307692307692308,0.05208201,-19.6
0,house,H001045,Harper,MS,3,Republican,93,0.989247311827957,0.93650002,24.5
115,house,H001045,Harper,MS,3,R,93,0.989247311827957,0.93650002,24.5
0,house,H001047,Himes,CT,4,Democrat,156,0.192307692307692,0.19216933,-23
115,house,H001047,Himes,CT,4,D,93,0.290322580645161,0.28953016,-23
116,house,H001047,Himes,CT,4,D,63,0.0476190476190476,0.0484462,-23
0,house,H001048,Hunter,CA,50,Republican,149,0.953020134228188,0.85744878,15
115,house,H001048,Hunter,CA,50,R,94,0.946808510638298,0.8984473,15
116,house,H001048,Hunter,CA,50,R,55,0.963636363636364,0.78737857,15
0,house,H001050,Hanabusa,HI,1,Democrat,84,0.214285714285714,0.21012633,-32.6
115,house,H001050,Hanabusa,HI,1,D,84,0.214285714285714,0.21012633,-32.6
0,house,H001052,Harris,MD,1,Republican,159,0.918238993710692,0.94382276,28.6
115,house,H001052,Harris,MD,1,R,95,0.873684210526316,0.94438789,28.6
116,house,H001052,Harris,MD,1,R,64,0.984375,0.9429839,28.6
0,house,H001053,Hartzler,MO,4,Republican,155,0.967741935483871,0.95435649,36
115,house,H001053,Hartzler,MO,4,R,94,0.978723404255319,0.95129007,36
116,house,H001053,Hartzler,MO,4,R,61,0.950819672131147,0.95908178,36
0,house,H001056,Herrera Beutler,WA,3,Republican,156,0.807692307692308,0.70307846,7.4
115,house,H001056,Herrera Beutler,WA,3,R,95,0.91578947368421,0.8213349,7.4
116,house,H001056,Herrera Beutler,WA,3,R,61,0.639344262295082,0.51890859,7.4
0,house,H001058,Huizenga,MI,2,Republican,158,0.962025316455696,0.88973552,17.6
115,house,H001058,Huizenga,MI,2,R,95,0.978947368421053,0.91387495,17.6
116,house,H001058,Huizenga,MI,2,R,63,0.936507936507937,0.85333478,17.6
0,house,H001059,Hultgren,IL,14,Republican,94,0.968085106382979,0.76650981,3.9
115,house,H001059,Hultgren,IL,14,R,94,0.968085106382979,0.76650981,3.9
0,house,H001064,Heck,WA,10,Democrat,160,0.16875,0.29986299,-11.4
115,house,H001064,Heck,WA,10,D,95,0.242105263157895,0.45288484,-11.4
116,house,H001064,Heck,WA,10,D,65,0.0615384615384615,0.07621566,-11.4
0,house,H001065,Holding,NC,2,Republican,160,0.91875,0.7559556,9.6
115,house,H001065,Holding,NC,2,R,96,0.90625,0.84972588,9.6
116,house,H001065,Holding,NC,2,R,64,0.9375,0.61530017,9.6
0,house,H001066,Horsford,NV,4,Democrat,65,0.0461538461538462,0.13257441,-4.9
116,house,H001066,Horsford,NV,4,D,65,0.0461538461538462,0.13257441,-4.9
0,house,H001067,Hudson,NC,8,Republican,147,0.918367346938776,0.85477658,15
115,house,H001067,Hudson,NC,8,R,90,0.922222222222222,0.89618146,15
116,house,H001067,Hudson,NC,8,R,57,0.912280701754386,0.78940046,15
0,house,H001068,Huffman,CA,2,Democrat,155,0.109677419354839,0.11732183,-45.7
115,house,H001068,Huffman,CA,2,D,92,0.16304347826087,0.17432495,-45.7
116,house,H001068,Huffman,CA,2,D,63,0.0317460317460317,0.03407917,-45.7
0,house,H001071,Hice,GA,10,Republican,157,0.923566878980892,0.93987819,25.5
115,house,H001071,Hice,GA,10,R,96,0.895833333333333,0.94031695,25.5
116,house,H001071,Hice,GA,10,R,61,0.967213114754098,0.93918769,25.5
0,house,H001072,Hill,AR,2,Republican,160,0.96875,0.78018081,10.7
115,house,H001072,Hill,AR,2,R,95,0.968421052631579,0.86295106,10.7
116,house,H001072,Hill,AR,2,R,65,0.969230769230769,0.6592089,10.7
0,house,H001073,Hurd,TX,23,Republican,160,0.8125,0.43667179,-3.4
115,house,H001073,Hurd,TX,23,R,96,0.947916666666667,0.62282121,-3.4
116,house,H001073,Hurd,TX,23,R,64,0.609375,0.15744765,-3.4
0,house,H001074,Hollingsworth,IN,9,Republican,159,0.861635220125786,0.94002445,26.9
115,house,H001074,Hollingsworth,IN,9,R,94,0.882978723404255,0.94185832,26.9
116,house,H001074,Hollingsworth,IN,9,R,65,0.830769230769231,0.93737239000000006,26.9
0,house,H001077,Higgins,LA,3,Republican,155,0.967741935483871,0.95533481,38.1
115,house,H001077,Higgins,LA,3,R,93,0.967741935483871,0.94911486,38.1
116,house,H001077,Higgins,LA,3,R,62,0.967741935483871,0.96466472,38.1
0,house,H001078,Handel,GA,6,Republican,62,0.983870967741935,0.72035223,1.5
115,house,H001078,Handel,GA,6,R,62,0.983870967741935,0.72035223,1.5
0,house,H001080,Haaland,NM,1,Democrat,65,0.0461538461538462,0.05843033,-16.5
116,house,H001080,Haaland,NM,1,D,65,0.0461538461538462,0.05843033,-16.5
0,house,H001081,Hayes,CT,5,Democrat,65,0.0461538461538462,0.14462586,-4.1
116,house,H001081,Hayes,CT,5,D,65,0.0461538461538462,0.14462586,-4.1
0,house,H001082,Hern,OK,1,Republican,67,0.970149253731343,0.9403574,28.7
115,house,H001082,Hern,OK,1,R,3,1,0.87699759,28.7
116,house,H001082,Hern,OK,1,R,64,0.96875,0.94332739,28.7
0,house,H001083,Horn,OK,5,Democrat,65,0.107692307692308,0.75228859,13.4
116,house,H001083,Horn,OK,5,D,65,0.107692307692308,0.75228859,13.4
0,house,H001085,Houlahan,PA,6,Democrat,65,0.0461538461538462,0.08840996,-9.3
116,house,H001085,Houlahan,PA,6,D,65,0.0461538461538462,0.08840996,-9.3
0,house,H001087,Hill,CA,25,Democrat,51,0.0392156862745098,0.10196635,-6.7
116,house,H001087,Hill,CA,25,D,51,0.0392156862745098,0.10196635,-6.7
0,house,H001088,Hagedorn,MN,1,Republican,64,0.9375,0.79298646,14.9
116,house,H001088,Hagedorn,MN,1,R,64,0.9375,0.79298646,14.9
0,house,H001090,Harder,CA,10,Democrat,65,0.0307692307692308,0.16387805,-3
116,house,H001090,Harder,CA,10,D,65,0.0307692307692308,0.16387805,-3
0,house,I000056,Issa,CA,49,Republican,91,0.934065934065934,0.52656244,-7.5
115,house,I000056,Issa,CA,49,R,91,0.934065934065934,0.52656244,-7.5
0,house,J000032,Jackson Lee,TX,18,Democrat,159,0.113207547169811,0.11282262,-56.5
115,house,J000032,Jackson Lee,TX,18,D,95,0.168421052631579,0.16859893,-56.5
116,house,J000032,Jackson Lee,TX,18,D,64,0.03125,0.03002966,-56.5
0,house,J000126,Johnson,TX,30,Democrat,153,0.117647058823529,0.11124575,-60.8
115,house,J000126,Johnson,TX,30,D,88,0.181818181818182,0.17244011,-60.8
116,house,J000126,Johnson,TX,30,D,65,0.0307692307692308,0.028398,-60.8
0,house,J000174,Johnson,TX,3,Republican,87,0.931034482758621,0.89057208,14.2
115,house,J000174,Johnson,TX,3,R,87,0.931034482758621,0.89057208,14.2
0,house,J000255,Jones,NC,3,Republican,75,0.493333333333333,0.94015207,23.6
115,house,J000255,Jones,NC,3,R,75,0.493333333333333,0.94015207,23.6
0,house,J000288,Johnson,GA,4,Democrat,159,0.113207547169811,0.11657804,-53.1
115,house,J000288,Johnson,GA,4,D,94,0.159574468085106,0.17605101,-53.1
116,house,J000288,Johnson,GA,4,D,65,0.0461538461538462,0.03057098,-53.1
0,house,J000289,Jordan,OH,4,Republican,159,0.886792452830189,0.95149558,33.6
115,house,J000289,Jordan,OH,4,R,94,0.851063829787234,0.94798168,33.6
116,house,J000289,Jordan,OH,4,R,65,0.938461538461538,0.95657721,33.6
0,house,J000290,Jenkins,KS,2,Republican,92,0.967391304347826,0.91685546,18.4
115,house,J000290,Jenkins,KS,2,R,92,0.967391304347826,0.91685546,18.4
0,house,J000292,Johnson,OH,6,Republican,158,0.981012658227848,0.95696892,42.6
115,house,J000292,Johnson,OH,6,R,95,0.989473684210526,0.95030122,42.6
116,house,J000292,Johnson,OH,6,R,63,0.968253968253968,0.96702338,42.6
0,house,J000294,Jeffries,NY,8,Democrat,158,0.113924050632911,0.10040398,-71.1
115,house,J000294,Jeffries,NY,8,D,94,0.159574468085106,0.15078201,-71.1
116,house,J000294,Jeffries,NY,8,D,64,0.046875,0.02641125,-71.1
0,house,J000295,Joyce,OH,14,Republican,161,0.950310559006211,0.79699052,11.5
115,house,J000295,Joyce,OH,14,R,96,0.96875,0.87003621,11.5
116,house,J000295,Joyce,OH,14,R,65,0.923076923076923,0.68910765,11.5
0,house,J000297,Jenkins,WV,3,Republican,91,0.967032967032967,0.95435644,49.2
115,house,J000297,Jenkins,WV,3,R,91,0.967032967032967,0.95435644,49.2
0,house,J000298,Jayapal,WA,7,Democrat,160,0.075,0.10004647,-69.9
115,house,J000298,Jayapal,WA,7,D,95,0.115789473684211,0.15053453,-69.9
116,house,J000298,Jayapal,WA,7,D,65,0.0153846153846154,0.02625623,-69.9
0,house,J000299,Johnson,LA,4,Republican,154,0.935064935064935,0.93642179,24
115,house,J000299,Johnson,LA,4,R,93,0.913978494623656,0.9364328,24
116,house,J000299,Johnson,LA,4,R,61,0.967213114754098,0.93640499,24
0,house,J000301,Johnson,SD,0,Republican,65,0.892307692307692,0.94760612,29.79332222
116,house,J000301,Johnson,SD,0,R,65,0.892307692307692,0.94760612,29.79332222
0,house,J000302,Joyce,PA,13,Republican,64,0.984375,0.9699651,45.7
116,house,J000302,Joyce,PA,13,R,64,0.984375,0.9699651,45.7
0,house,J000303,Jones,MI,13,Democrat,3,0.666666666666667,0.66132436000000006,-60.7
115,house,J000303,Jones,MI,13,D,3,0.666666666666667,0.66132436000000006,-60.7
0,house,K000009,Kaptur,OH,9,Democrat,158,0.151898734177215,0.19457905,-22.2
115,house,K000009,Kaptur,OH,9,D,93,0.236559139784946,0.29690569,-22.2
116,house,K000009,Kaptur,OH,9,D,65,0.0307692307692308,0.04817325,-22.2
0,house,K000188,Kind,WI,3,Democrat,152,0.210526315789474,0.62808982,4.5
115,house,K000188,Kind,WI,3,D,92,0.315217391304348,0.7795032,4.5
116,house,K000188,Kind,WI,3,D,60,0.05,0.39592263,4.5
0,house,K000210,King,NY,2,Republican,158,0.829113924050633,0.74183837,9.1
115,house,K000210,King,NY,2,R,94,0.861702127659574,0.84273084,9.1
116,house,K000210,King,NY,2,R,64,0.78125,0.59365254,9.1
0,house,K000362,King,IA,4,Republican,158,0.936708860759494,0.94073373,27.4
115,house,K000362,King,IA,4,R,93,0.913978494623656,0.94164382,27.4
116,house,K000362,King,IA,4,R,65,0.969230769230769,0.9394316,27.4
0,house,K000368,Kirkpatrick,AZ,2,Democrat,61,0.0327868852459016,0.13664695,-4.9
116,house,K000368,Kirkpatrick,AZ,2,D,61,0.0327868852459016,0.13664695,-4.9
0,house,K000375,Keating,MA,9,Democrat,155,0.187096774193548,0.30171819,-10.7
115,house,K000375,Keating,MA,9,D,91,0.285714285714286,0.45733773,-10.7
116,house,K000375,Keating,MA,9,D,64,0.046875,0.08044665,-10.7
0,house,K000376,Kelly,PA,16,Republican,159,0.962264150943396,0.91820305,20
115,house,K000376,Kelly,PA,3,R,95,0.968421052631579,0.94089986,26.1
116,house,K000376,Kelly,PA,16,R,64,0.953125,0.88451247,20
0,house,K000378,Kinzinger,IL,16,Republican,158,0.930379746835443,0.88531276,17.2
115,house,K000378,Kinzinger,IL,16,R,96,0.989583333333333,0.91244889,17.2
116,house,K000378,Kinzinger,IL,16,R,62,0.838709677419355,0.84329554,17.2
0,house,K000379,Kennedy,MA,4,Democrat,152,0.105263157894737,0.18365455,-24.2
115,house,K000379,Kennedy,MA,4,D,87,0.172413793103448,0.28667291,-24.2
